SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE_x,AMT_APPLICATION,AMT_CREDIT_x,AMT_DOWN_PAYMENT,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_x,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,TARGET,NAME_CONTRACT_TYPE_y,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_y,NAME_TYPE_SUITE_y,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,COMMONAREA_AVG,ELEVATORS_AVG,LANDAREA_AVG,COMMONAREA_MODE,ELEVATORS_MODE,LANDAREA_MODE,COMMONAREA_MEDI,ELEVATORS_MEDI,LANDAREA_MEDI,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE
1803865,451486,Consumer loans,67360.5,67360.5,0.0,SUNDAY,10,Y,1,0.0,,,Unused offer,-1188,Cash through the bank,CLIENT,,New,Computers,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119691,148930,Consumer loans,28422.0,28422.0,0.0,TUESDAY,8,Y,1,0.0,,,Refused,-949,Cash through the bank,HC,,Repeater,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438644,206947,Consumer loans,33243.255,37630.755,0.0,SUNDAY,13,Y,1,0.0,,,Approved,-240,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-202.0,68.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004695,354609,Consumer loans,18211.5,18036.0,1800.0,SATURDAY,14,Y,1,0.0988285761425507,,,Approved,-2015,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Stone,260,Connectivity,12.0,high,POS mobile with interest,365243.0,-1984.0,-1654.0,-1684.0,-1678.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385825,129060,Consumer loans,29470.5,19120.5,11250.0,WEDNESDAY,16,Y,1,0.4034267702959359,,,Approved,-1483,Cash through the bank,XAP,Unaccompanied,Refreshed,Mobile,POS,XNA,Stone,260,Connectivity,6.0,high,POS mobile with interest,365243.0,-1452.0,-1302.0,-1332.0,-1325.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012799,151068,Consumer loans,46300.5,45337.5,4630.5,MONDAY,16,Y,1,0.1009253012837306,,,Approved,-1032,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,10.0,high,POS mobile with interest,365243.0,-1001.0,-731.0,-731.0,-723.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649,407555,Consumer loans,394578.0,394578.0,0.0,SATURDAY,14,Y,1,0.0,,,Approved,-646,Cash through the bank,XAP,,New,Furniture,POS,XNA,Country-wide,100,Furniture,10.0,low_action,POS industry with interest,365243.0,-614.0,-344.0,-344.0,-337.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417461,171948,Revolving loans,90000.0,90000.0,,MONDAY,11,Y,1,,,,Approved,-320,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),10,XNA,0.0,XNA,Card X-Sell,-320.0,-278.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610398,157284,Consumer loans,31158.0,31158.0,0.0,SATURDAY,11,Y,1,0.0,,,Refused,-2376,Non-cash from your account,HC,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,21,Connectivity,8.0,high,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415905,400036,Consumer loans,69480.0,76815.0,0.0,MONDAY,12,Y,1,0.0,,,Approved,-1109,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,611,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-1078.0,-748.0,-748.0,-738.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415907,450295,Consumer loans,122310.0,112837.5,22500.0,WEDNESDAY,18,Y,1,0.1810624952769591,,,Approved,-776,Cash through the bank,XAP,"Spouse, partner",Repeater,Photo / Cinema Equipment,POS,XNA,Regional / Local,611,Consumer electronics,10.0,high,POS household with interest,365243.0,-745.0,-475.0,-685.0,-673.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564414,406542,Consumer loans,64899.0,50224.5,19471.5,TUESDAY,16,Y,1,0.3042675854620585,,,Approved,-289,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,40,Construction,12.0,middle,POS industry with interest,365243.0,-257.0,73.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627277,436218,Consumer loans,72117.0,66847.5,12600.0,TUESDAY,16,Y,1,0.1727246981282665,,,Approved,-909,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,14.0,high,POS mobile with interest,365243.0,-875.0,-485.0,-515.0,-512.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811737,293934,Consumer loans,36693.0,36693.0,0.0,FRIDAY,19,Y,1,0.0,,,Refused,-2009,Cash through the bank,SCO,Unaccompanied,Repeater,Mobile,XNA,XNA,Stone,60,Connectivity,,XNA,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088473,169577,Consumer loans,182412.0,198306.0,0.0,SUNDAY,12,Y,1,0.0,,,Approved,-1236,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,100,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1205.0,-875.0,-995.0,-991.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588831,218390,Consumer loans,198369.0,249430.5,0.0,SATURDAY,10,Y,1,0.0,,,Approved,-697,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,100,Consumer electronics,36.0,middle,POS household with interest,365243.0,-666.0,384.0,-546.0,-542.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612644,393764,Cash loans,0.0,0.0,,SATURDAY,13,Y,1,,,,Canceled,-23,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527631,419597,Cash loans,0.0,0.0,,FRIDAY,8,Y,1,,,,Canceled,-39,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575457,156109,Cash loans,135000.0,175122.0,,MONDAY,11,Y,1,,,,Approved,-980,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-950.0,-260.0,-860.0,-847.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863323,289868,Cash loans,0.0,0.0,,TUESDAY,8,Y,1,,,,Canceled,-234,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515293,197562,Cash loans,279000.0,323257.5,,MONDAY,12,Y,1,,,,Refused,-236,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937761,411663,Cash loans,855000.0,954315.0,,TUESDAY,13,Y,1,,,,Approved,-747,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-717.0,693.0,-57.0,-49.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340179,419643,Cash loans,675000.0,744498.0,,MONDAY,14,Y,1,,,,Approved,-756,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-726.0,324.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889352,423322,Cash loans,0.0,0.0,,TUESDAY,12,Y,1,,,,Canceled,-356,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632176,181311,Cash loans,0.0,0.0,,MONDAY,11,Y,1,,,,Canceled,-66,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782510,369898,Cash loans,0.0,0.0,,THURSDAY,14,Y,1,,,,Canceled,-123,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349947,419235,Cash loans,0.0,0.0,,WEDNESDAY,11,Y,1,,,,Canceled,-149,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800060,377516,Consumer loans,82980.0,82980.0,0.0,SUNDAY,11,Y,1,0.0,,,Approved,-506,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,400,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-475.0,35.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800064,274927,Consumer loans,138240.0,138240.0,0.0,TUESDAY,16,Y,1,0.0,,,Approved,-156,Cash through the bank,XAP,Family,Refreshed,Clothing and Accessories,POS,XNA,Stone,20,Clothing,12.0,low_normal,POS industry with interest,365243.0,-125.0,205.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962534,420424,Cash loans,450000.0,533160.0,,WEDNESDAY,12,Y,1,,,,Refused,-370,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),6,XNA,48.0,middle,Cash Street: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359579,408053,Consumer loans,324711.0,294039.0,32472.0,MONDAY,12,Y,1,0.1083116954712092,,,Approved,-556,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,50,Furniture,12.0,middle,POS industry with interest,365243.0,-525.0,-195.0,-375.0,-368.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788612,275540,Consumer loans,31635.0,28035.0,3600.0,THURSDAY,17,Y,1,0.1239363765679554,,,Approved,-1712,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,10.0,high,POS mobile with interest,365243.0,-1676.0,-1406.0,-1406.0,-1401.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428378,253116,Revolving loans,0.0,90000.0,,FRIDAY,9,Y,1,,,,Approved,-2089,XNA,XAP,,Repeater,XNA,Cards,x-sell,Stone,250,Industry,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333936,209313,Consumer loans,110519.865,110515.5,4.365,FRIDAY,11,Y,1,4.301382215931788e-05,,,Refused,-228,Cash through the bank,HC,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,788,Consumer electronics,12.0,middle,POS household with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701160,316228,Revolving loans,45000.0,45000.0,,TUESDAY,12,Y,1,,,,Approved,-191,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,walk-in,Country-wide,788,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772754,391777,Revolving loans,45000.0,45000.0,,MONDAY,17,Y,1,,,,Approved,-254,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Country-wide,400,Auto technology,0.0,XNA,Card Street,-212.0,-174.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584978,171762,Consumer loans,112050.0,112050.0,0.0,THURSDAY,15,Y,1,0.0,,,Approved,-166,Cash through the bank,XAP,Unaccompanied,Repeater,Medical Supplies,POS,XNA,Country-wide,70,MLM partners,24.0,low_normal,POS other with interest,365243.0,-132.0,558.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098872,393405,Consumer loans,305910.0,275319.0,30591.0,SUNDAY,14,Y,1,0.1089090909090909,,,Approved,-180,XNA,XAP,,Refreshed,Computers,POS,XNA,Stone,40,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-148.0,122.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215270,446368,Consumer loans,170082.0,153072.0,17010.0,MONDAY,10,Y,1,0.1089206169002972,,,Canceled,-1539,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,149,Consumer electronics,10.0,low_normal,POS household with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652050,407074,Consumer loans,80955.0,80554.5,8095.5,THURSDAY,19,Y,1,0.0994555606829718,,,Approved,-984,Cash through the bank,XAP,Unaccompanied,Refreshed,Mobile,POS,XNA,Country-wide,-1,Connectivity,12.0,high,POS mobile with interest,365243.0,-953.0,-623.0,-623.0,-616.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138074,383448,Consumer loans,56079.0,59778.0,0.0,TUESDAY,10,Y,1,0.0,,,Approved,-2744,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,35,Connectivity,8.0,high,POS mobile with interest,365243.0,-2713.0,-2503.0,-2503.0,-2494.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290148,270403,Consumer loans,26887.5,22558.5,9000.0,TUESDAY,9,Y,1,0.31059201742219,,,Approved,-1645,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,32,Connectivity,12.0,high,POS household with interest,365243.0,-1606.0,-1276.0,-1276.0,-1269.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937414,449022,Consumer loans,49000.5,51588.0,0.0,MONDAY,16,Y,1,0.0,,,Refused,-1093,Cash through the bank,SCO,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,37,Connectivity,6.0,high,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921418,142726,Consumer loans,98986.5,97411.5,10350.0,TUESDAY,14,Y,1,0.1046022086653481,,,Approved,-1588,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,800,Consumer electronics,12.0,high,POS household with interest,365243.0,-1557.0,-1227.0,-1227.0,-1218.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075260,346018,Consumer loans,15705.0,16636.5,0.0,SATURDAY,16,Y,1,0.0,,,Approved,-180,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,333,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-150.0,0.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228091,203898,Consumer loans,102375.0,87781.5,22500.0,SATURDAY,14,Y,1,0.2221999651305562,,,Approved,-1792,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Stone,10,Consumer electronics,12.0,high,POS household with interest,365243.0,-1761.0,-1431.0,-1671.0,-1665.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842031,391576,Consumer loans,156375.0,163084.5,0.0,THURSDAY,11,Y,1,0.0,,,Approved,-340,Cash through the bank,XAP,,New,Construction Materials,POS,XNA,Stone,3785,Construction,6.0,middle,POS industry with interest,365243.0,-304.0,-154.0,-214.0,-211.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405096,275599,Consumer loans,76455.0,85738.5,9000.0,MONDAY,17,Y,1,0.1034618257816851,,,Approved,-332,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Regional / Local,300,Consumer electronics,12.0,high,POS household with interest,365243.0,-301.0,29.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684105,364140,Consumer loans,0.0,0.0,,FRIDAY,13,Y,1,,,,Canceled,-360,XNA,XAP,,Repeater,XNA,XNA,XNA,Country-wide,12,Connectivity,,XNA,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557557,447094,Consumer loans,98955.0,98955.0,0.0,MONDAY,9,Y,1,0.0,,,Approved,-324,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Country-wide,600,Furniture,8.0,low_normal,POS industry with interest,365243.0,-292.0,-82.0,-82.0,-80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107661,387658,Consumer loans,33025.5,32175.0,3303.0,FRIDAY,11,Y,1,0.1013943083806097,,,Approved,-2635,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,955,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2604.0,-2334.0,-2334.0,-2325.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132148,301989,Consumer loans,64453.5,63747.0,6448.5,FRIDAY,16,Y,1,0.1000491873022162,,,Approved,-1400,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,40,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1362.0,-1032.0,-1152.0,-1145.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496654,455107,Consumer loans,121995.0,120667.5,12199.5,THURSDAY,12,Y,1,0.0999974752606331,,,Approved,-2359,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Stone,40,Consumer electronics,12.0,high,POS household with interest,365243.0,-2328.0,-1998.0,-1998.0,-1992.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141610,155064,Consumer loans,49455.0,46237.5,5400.0,MONDAY,12,Y,1,0.1138918597742127,,,Approved,-2255,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Stone,21,Connectivity,6.0,high,POS mobile with interest,365243.0,-2216.0,-2066.0,-2126.0,-2123.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473228,275623,Cash loans,0.0,0.0,,THURSDAY,11,Y,1,,,,Refused,-162,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166969,113319,Cash loans,742500.0,869913.0,,MONDAY,11,Y,1,,,,Refused,-336,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286560,346461,Consumer loans,36630.0,32967.0,3663.0,SATURDAY,11,Y,1,0.1089090909090909,,,Refused,-2535,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,POS,XNA,Stone,69,Industry,24.0,low_normal,POS industry with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684435,155812,Cash loans,1035000.0,1110141.0,,WEDNESDAY,10,Y,1,,,,Approved,-959,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-929.0,-59.0,-719.0,-710.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440050,278737,Revolving loans,0.0,450000.0,,MONDAY,13,Y,1,,,,Approved,-825,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448172,454096,Cash loans,0.0,0.0,,THURSDAY,12,Y,1,,,,Canceled,-28,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684445,359896,Cash loans,225000.0,225000.0,,THURSDAY,15,Y,1,,,,Approved,-1589,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-1559.0,-869.0,-1260.0,-1257.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565994,176253,Cash loans,0.0,0.0,,TUESDAY,16,Y,1,,,,Canceled,-360,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081963,265735,Cash loans,225000.0,283122.0,,MONDAY,11,Y,1,,,,Approved,-1547,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1517.0,-1007.0,-1307.0,-1303.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101887,131284,Cash loans,495000.0,495000.0,,THURSDAY,12,Y,1,,,,Approved,-641,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,79,Connectivity,36.0,middle,Cash X-Sell: middle,365243.0,-611.0,439.0,-431.0,-428.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693903,429072,Cash loans,1890000.0,1890000.0,,SUNDAY,16,Y,1,,,,Approved,-659,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,54.0,low_normal,Cash X-Sell: low,365243.0,-629.0,961.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022203,381840,Cash loans,360000.0,360000.0,,SATURDAY,10,Y,1,,,,Refused,-406,Cash through the bank,SCO,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),2,XNA,48.0,middle,Cash Street: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426100,216806,Cash loans,135000.0,143910.0,0.0,THURSDAY,16,Y,1,0.0,,,Approved,-2119,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-2089.0,-1759.0,-1819.0,-1815.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123649,242145,Cash loans,0.0,0.0,,SUNDAY,10,Y,1,,,,Canceled,-436,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649263,248121,Cash loans,63000.0,69237.0,0.0,MONDAY,9,Y,1,0.0,,,Approved,-1907,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1877.0,-1367.0,-1367.0,-1361.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035936,167428,Cash loans,225000.0,269010.0,,MONDAY,10,Y,1,,,,Approved,-1506,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1476.0,-1146.0,-1146.0,-1143.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733891,249170,Cash loans,0.0,0.0,,WEDNESDAY,13,Y,1,,,,Canceled,-213,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
